Semantic-Score,Code,Original-Comment,Agent-Comment,Filename,Agent-Commit
0.23858911,"def get_cookie_domain(self, app: Flask) -> str | None:
        """"""The value of the ``Domain`` parameter on the session cookie. If not set,
        browsers will only send the cookie to the exact domain it was set from.
        Otherwise, they will send it to any subdomain of the given value as well.

        Uses the :data:`SESSION_COOKIE_DOMAIN` config.

        .. versionchanged:: 2.3
            Not set by default, does not fall back to ``SERVER_NAME``.
        """"""
        return app.config[""SESSION_COOKIE_DOMAIN""]  ",# type: ignore[no-any-return],"# The function returns the value of the Domain parameter on the session cookie,
# which determines whether cookies are sent to a specific domain or all subdomains.",src/flask/sessions.py,90cb96831b9ff021edb339bf957578d905640494
0.24760523,"def get_cookie_path(self, app: Flask) -> str:
        """"""Returns the path for which the cookie should be valid.  The
        default implementation uses the value from the ``SESSION_COOKIE_PATH``
        config var if it's set, and falls back to ``APPLICATION_ROOT`` or
        uses ``/`` if it's ``None``.
        """"""
        return app.config[""SESSION_COOKIE_PATH""] or app.config[""APPLICATION_ROOT""]  ",# type: ignore[no-any-return],"# Returns the path for which the cookie should be valid, falling back to APPLICATION_ROOT or using / if SESSION_COOKIE_PATH is None.",src/flask/sessions.py,90cb96831b9ff021edb339bf957578d905640494
0.23013912,"def get_cookie_httponly(self, app: Flask) -> bool:
        """"""Returns True if the session cookie should be httponly.  This
        currently just returns the value of the ``SESSION_COOKIE_HTTPONLY``
        config var.
        """"""
        return app.config[""SESSION_COOKIE_HTTPONLY""]  ",# type: ignore[no-any-return],# Returns whether the session cookie should be marked as httponly based on the SESSION_COOKIE_HTTPONLY configuration variable.,src/flask/sessions.py,90cb96831b9ff021edb339bf957578d905640494
0.19433282,"def get_cookie_samesite(self, app: Flask) -> str | None:
        """"""Return ``'Strict'`` or ``'Lax'`` if the cookie should use the
        ``SameSite`` attribute. This currently just returns the value of
        the :data:`SESSION_COOKIE_SAMESITE` setting.
        """"""
        return app.config[""SESSION_COOKIE_SAMESITE""]  ",# type: ignore[no-any-return],"# Returns the SameSite attribute for a given cookie, either 'Strict' or 'Lax', based on the SESSION_COOKIE_SAMESITE configuration.",src/flask/sessions.py,90cb96831b9ff021edb339bf957578d905640494
0.25368637,"def get_cookie_partitioned(self, app: Flask) -> bool:
        """"""Returns True if the cookie should be partitioned. By default, uses
        the value of :data:`SESSION_COOKIE_PARTITIONED`.

        .. versionadded:: 3.1
        """"""
        return app.config[""SESSION_COOKIE_PARTITIONED""]  ",# type: ignore[no-any-return],# Returns whether the cookie should be partitioned based on the configuration setting SESSION_COOKIE_PARTITIONED,src/flask/sessions.py,90cb96831b9ff021edb339bf957578d905640494
0.47418058,"def get_expiration_time(self, app: Flask, session: SessionMixin) -> datetime | None:
        """"""A helper method that returns an expiration date for the session
        or ``None`` if the session is linked to the browser session.  The
        default implementation returns now + the permanent session
        lifetime configured on the application.
        """"""
        if session.permanent:
            return datetime.now(timezone.utc) + app.permanent_session_lifetime
        return None",# type: ignore[no-any-return],# A helper method that returns an expiration date for the session or None if linked to browser session.,src/flask/sessions.py,90cb96831b9ff021edb339bf957578d905640494
0.035128497,"def max_content_length(self, value: int | None) -> None:
        self._max_content_length = value",# type: ignore[no-any-return],# The function sets the maximum allowed content length for an object.,src/flask/wrappers.py,90cb96831b9ff021edb339bf957578d905640494
0.19049071,"def max_form_memory_size(self, value: int | None) -> None:
        self._max_form_memory_size = value",# type: ignore[no-any-return],# This function sets and returns the maximum form memory size.,src/flask/wrappers.py,90cb96831b9ff021edb339bf957578d905640494
0.03197388,"def max_form_parts(self) -> int | None:
        """"""The maximum number of fields that may be present in a
        ``multipart/form-data`` body. If this limit is exceeded, a 413
        :exc:`~werkzeug.exceptions.RequestEntityTooLarge` error is raised. If it
        is set to ``None``, no limit is enforced at the Flask application level.

        Each request defaults to the :data:`MAX_FORM_PARTS` config, which
        defaults to ``1_000``. It can be set on a specific ``request`` to apply
        the limit to that specific view. This should be set appropriately based
        on an application's or view's specific needs.

        .. versionchanged:: 3.1
            This is configurable through Flask config.
        """"""
        if self._max_form_parts is not None:
            return self._max_form_parts

        if not current_app:
            return super().max_form_parts

        return current_app.config[""MAX_FORM_PARTS""]  ",# type: ignore[override],# The maximum number of fields that may be present in a multipart/form-data body.,src/flask/wrappers.py,90cb96831b9ff021edb339bf957578d905640494
0.17361958,"def max_form_parts(self, value: int | None) -> None:
        self._max_form_parts = value",# type: ignore[no-any-return],# Returns the maximum number of form parts that can be created with a given total value.,src/flask/wrappers.py,90cb96831b9ff021edb339bf957578d905640494
0.39850393,"def blueprint(self) -> str | None:
        """"""The registered name of the current blueprint.

        This will be ``None`` if the endpoint is not part of a
        blueprint, or if URL matching failed or has not been performed
        yet.

        This does not necessarily match the name the blueprint was
        created with. It may have been nested, or registered with a
        different name.
        """"""
        endpoint = self.endpoint

        if endpoint is not None and ""."" in endpoint:
            return endpoint.rpartition(""."")[0]

        return None",# type: ignore[no-any-return],"# The blueprint function returns the registered name of the current blueprint, or None if it's not part of a blueprint.",src/flask/wrappers.py,90cb96831b9ff021edb339bf957578d905640494
0.23262091,"def test_session_using_samesite_attribute(app, client):
    @app.route(""/"")
    def index():
        flask.session[""testing""] = 42
        return ""Hello World""

    app.config.update(SESSION_COOKIE_SAMESITE=""invalid"")

    with pytest.raises(ValueError):
        client.get(""/"")

    app.config.update(SESSION_COOKIE_SAMESITE=None)
    rv = client.get(""/"")
    cookie = rv.headers[""set-cookie""].lower()
    assert ""samesite"" not in cookie

    app.config.update(SESSION_COOKIE_SAMESITE=""Strict"")
    rv = client.get(""/"")
    cookie = rv.headers[""set-cookie""].lower()
    assert ""samesite=strict"" in cookie

    app.config.update(SESSION_COOKIE_SAMESITE=""Lax"")
    rv = client.get(""/"")
    cookie = rv.headers[""set-cookie""].lower()
    assert ""samesite=lax"" in cookie",# or condition for Werkzeug < 2.3,"# This function tests the functionality of Flask's session cookie with the Samesite attribute,
# verifying that it correctly sets and retrieves the attribute based on its value.",tests/test_basic.py,90cb96831b9ff021edb339bf957578d905640494
